Product,Model,GA Date,EOL Date,EOPS Date,EOSL Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Include?,GA Updated?,EOL Updated?,EOPS Updated?,EOSL Updated?,Date Red to Black,Longest Proudct Name
Mainframe Disk Library (MDL),J-MDL-2000-SC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-2000-SD, -,1-Apr-12,30-Apr-17,30-Apr-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-E4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-E5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-M4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-M5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200RF-S5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-S4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-S5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-200-S6, -,1-Feb-10,28-Feb-15,28-Feb-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-E, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-E4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-E5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-EC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-M, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-M10, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-M4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-M5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-MC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-MSAN, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-S, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-S10, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-S4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-S5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-S6, -,1-Feb-10,28-Feb-15,28-Feb-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-SC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-4000-SSAN, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-6000-S, -,1-Dec-10,31-Dec-15,31-Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),J-MDL-6000-S10, -,1-Dec-10,31-Dec-15,31-Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-E4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-E5, -,1-Aug-08,31-Aug-12,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-M4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-M5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-ME, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-S4, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-S5, -,1-Aug-08,31-Aug-13,31-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MAS-SE, -,1-Jul-07,31-Jul-12,31-Jul-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-E, -,1-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-EC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-ED, -,1-Apr-12,30-Apr-17,30-Apr-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-M, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-M6, -,1-Feb-10,28-Feb-15,28-Feb-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-MC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-MD, -,1-Apr-12,30-Apr-17,30-Apr-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-S, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-S6, -,1-Feb-10,28-Feb-15,28-Feb-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-SC, -,2-Dec-11,31-Dec-16,31-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
Mainframe Disk Library (MDL),MDL-1000-SD, -,1-Apr-12,30-Apr-17,30-Apr-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,28
NetWin,110-FD,1-Jul-04,30-Nov-05,30-Nov-10,30-Nov-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,6
NetWin,200 1.0,1-Oct-03,31-Mar-04,31-Mar-09,31-Mar-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,6
NetWin,200 1.2,1-Mar-04,30-Aug-04,30-Jun-09,30-Jun-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,6
NetWin,200 2.0,1-Aug-04,30-Nov-05,30-Jun-09,30-Jun-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,6
RecoverPoint,Gen1,1-Dec-06,31-Mar-08,31-Mar-13,31-Mar-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,12
RecoverPoint,Gen3,1-Mar-08,17-Sep-09,28-Feb-14,28-Feb-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,12
RecoverPoint,Gen4,17-Sep-09,1-Jan-13,31-Jan-18,31-Jan-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,1-Dec-15,12
RecoverPoint,Gen5,22-Oct-12,30-Sep-16,30-Sep-21,30-Sep-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,1-Dec-15,12
RecoverPoint,Gen6,25-Apr-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,12
SourceOne eDiscovery Kazeon,Gen1,1-Aug-08,31-Mar-11, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,27
SourceOne eDiscovery Kazeon,Gen2,12-May-10,30-Jun-13,30-Jun-15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,1-Dec-15,27
Symmetrix,3100,1-Feb-97,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,3130,1-Feb-97,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,3200,1-Feb-97,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,3230,1-Feb-97,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,3300,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,3330,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,3400,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,3430,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,yes,1-Dec-15,9
Symmetrix,3500,1-Feb-97,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,3630,1-Feb-99,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,3700,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,3830,1-Feb-99,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,3930,1-Feb-99,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,4200,1-Jan-90,31-Jan-98,31-Oct-02,31-Oct-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,4400,1-Dec-90,30-Apr-98,31-Oct-02,31-Oct-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,4800,1-Jan-91,31-Jan-98,31-Oct-02,31-Oct-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,5100,1-Mar-93,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,5200,1-Jun-93,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,5300,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5330,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5430,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,yes,1-Dec-15,9
Symmetrix,5500,1-Feb-97,31-Jul-02,30-Sep-07,30-Sep-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,5630,1-Feb-99,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5700,1-Feb-97,31-Jul-02,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5830,1-Feb-99,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5832,1-Jan-98,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5900,1-Jan-98,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,5930,1-Feb-99,30-Sep-03,31-Mar-11,31-Mar-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,8130,1-Oct-01,31-Dec-06,30-Jun-12,30-Jun-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,8230,1-Oct-01,31-Dec-06,30-Jun-12,30-Jun-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,8430,1-Jan-99,31-Dec-06,30-Jun-12,30-Jun-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,8530,1-Jan-99,31-Dec-06,30-Jun-12,30-Jun-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,8730,1-Jan-99,31-Dec-06,30-Jun-12,30-Jun-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,8830,1-Jan-99,31-Dec-06,30-Jun-12,30-Jun-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,DL6000,1-Jun-07,30-Apr-08,30-May-13,30-May-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,9
Symmetrix,DMX1000,1-Jan-03,30-Jun-09,30-Jun-13,30-Jun-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,1-Dec-15,9
Symmetrix,DMX2000,1-Jan-03,30-Jun-09,30-Jun-13,30-Jun-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,1-Dec-15,9
Symmetrix,DMX-3,1-Aug-05,31-Dec-10,31-Dec-15,31-Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,1-Dec-15,9
Symmetrix,DMX-3 950,1-Oct-06,31-Dec-10,31-Dec-15,31-Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,1-Dec-15,9
Symmetrix,DMX3000,1-Sep-03,30-Jun-09,30-Jun-13,30-Jun-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,1-Dec-15,9
Symmetrix,DMX-4,27-Aug-07,30-Sep-12,30-Sep-17,30-Sep-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,1-Dec-15,9
Symmetrix,DMX-4 950,27-Aug-07,30-Sep-12,30-Sep-17,30-Sep-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,1-Dec-15,9
Symmetrix,DMX800,1-Jan-03,31-Dec-08,30-Jun-13,30-Jun-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,1-Dec-15,9
Symmetrix,VMAX,8-Apr-09,30-Sep-14,30-Sep-19,30-Sep-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,VMAX 100K,26-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-15,9
Symmetrix,VMAX 10K (Systems with SN xxx959xxxx),9-May-12,30-Sep-12,30-Sep-17,30-Sep-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,1-Dec-15,9
Symmetrix,VMAX 10K (Systems with SN xxx987xxxx),8-Oct-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-15,9
Symmetrix,VMAX 10K Cloud Edition,28-Mar-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Dec-15,9
Symmetrix,VMAX 200K,26-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-15,9
Symmetrix,VMAX 20K,9-May-12,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,1-Dec-15,9
Symmetrix,VMAX 400K,26-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-15,9
Symmetrix,VMAX 40K,9-May-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-15,9
Symmetrix,VMAX 450F,29-Feb-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,1-Jul-16,9
Symmetrix,VMAX 850F,29-Feb-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,1-Jul-16,9
Symmetrix,VMAX SE,8-Apr-09,30-Sep-12,30-Sep-17,30-Sep-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,1-Dec-15,9
Symmetrix,VMAXe,6-Jun-11,9-May-12,30-Sep-17,30-Sep-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,1-Dec-15,9
Unity,Unity 300,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
Unity,Unity 300F,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
Unity,Unity 400,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
